281559 14.94545
281562 21.14545
281564 22.70000
281567 22.45455
281570 22.34545
281572 22.29545
281575 22.28182
281578 22.27273
281581 22.26364
281583 22.25909
281586 22.25455
281589 22.25000
281591 22.24545
281594 22.25455
281597 22.25000
281600 22.25455
281603 22.30000
281606 24.55000
281609 31.40000
281611 32.36363
281614 32.35454
281617 33.68636
281619 33.68636
281622 33.65454
281625 33.69091
281628 33.69545
281630 32.60454
281633 32.38182
281636 32.74091
281638 32.63636
281641 32.34545
281645 32.40454
281647 32.37273
281650 32.37273
281653 32.40000
281656 33.18181
281658 33.16363
281661 33.17727
281664 33.16363
281666 33.17273
281669 33.13182
281672 27.98636
281675 1.22273
281677 1.31818
281680 1.31818
281683 32.82727
281686 30.41363
281689 60.53181
281692 145.45454
281694 139.18182
281697 62.40909
281700 62.72272
281703 62.95909
281705 104.33183
281708 104.55001
281711 104.57273
281714 73.61364
281716 73.13636
281719 72.64546
281722 69.10000
281724 68.76818
281728 68.77273
281731 68.91364
281733 68.79091
281736 68.85910
281739 69.30000
281742 69.10455
281744 69.13636
281747 70.40000
281750 68.86818
281752 68.81364
281755 69.30910
281758 69.06818
281760 68.80455
281763 68.86363
281766 68.80000
281769 68.82273
281772 68.83636
281775 68.81818
281778 68.83636
281780 68.80000
281783 69.10000
281786 69.15910
281788 69.24546
281791 69.30000
281794 69.14091
281797 69.16364
281799 69.49546
281802 69.16364
281805 69.16364
281807 69.15454
281810 69.16364
281814 69.20455
281817 69.38636
281819 70.05908
281822 70.06364
281825 70.05000
281827 69.98182
281830 69.90000
281833 69.62273
281835 69.46818
281838 69.99546
281841 69.06364
281844 69.07727
281846 69.10455
281849 69.25000
281852 70.00454
281854 70.14091
281858 69.24091
281861 69.33636
281863 69.10910
281866 69.88182
281869 69.84091
281872 72.10000
281874 68.24546
281877 68.25455
281880 68.28637
281882 68.33182
281885 68.26364
281888 68.25000
281890 68.38637
281893 68.25909
281896 68.25000
281900 68.32727
281902 68.69546
281905 68.31363
281908 68.64092
281910 68.64092
281913 68.72273
281916 68.66364
281918 68.62727
281921 68.63182
281924 68.61363
281927 68.62727
281929 68.74546
281932 68.66818
281935 68.65909
281937 68.71818
281940 68.68637
281944 68.65455
281947 68.64092
281949 68.07273
281952 68.87728
281955 69.00000
281957 68.57727
281960 68.74092
281963 67.88182
281965 68.55909
281968 68.75000
281971 68.73181
281974 69.26364
281976 69.17727
281979 69.17273
281982 69.28636
281985 69.18636
281988 69.26364
281991 69.60454
281994 70.30001
281996 69.24546
281999 69.09545
282002 69.20455
282004 69.08636
282007 69.58182
282010 69.76364
282012 69.76818
282015 69.51364
282018 68.72727
282021 68.87728
282023 99.65454
282027 69.28636
282030 69.28182
282032 68.80455
282035 69.20909
282038 69.20455
282040 69.25455
282043 69.20455
282046 69.21364
282049 68.36818
282051 68.78636
282054 68.99091
282057 69.39546
282059 69.48636
282062 69.07273
282065 68.88182
282068 68.86363
282071 68.87728
282074 68.87273
282077 68.88182
282079 68.83636
282082 69.14546
282085 69.23636
282088 69.12728
282090 69.24091
282093 69.16364
282096 69.14546
282098 68.85455
282101 68.86818
282104 68.98636
282106 68.94545
282109 68.79546
282113 68.81818
282116 68.79091
282118 68.78182
282121 68.83181
282124 68.84546
282126 68.86363
282129 68.85455
282132 68.85455
282135 68.85455
282137 68.84091
282140 68.80455
282143 69.35000
282145 69.50000
282148 69.10910
282151 68.71818
282153 68.26818
282157 69.19091
282160 69.33636
282162 69.09545
282165 68.71363
282168 69.08636
282171 69.46364
282173 70.60455
282176 99.11818
282179 68.23637
282181 68.33182
282184 68.35000
282187 68.42272
282190 68.57273
282192 68.34545
282195 68.25000
282199 68.27273
282201 68.24546
282204 68.26364
282207 68.26818
282209 68.30000
282212 68.36818
282215 68.42727
282218 68.37727
282220 68.54546
282223 68.31819
282226 68.34545
282228 68.36363
282231 68.63636
282234 68.36818
282237 68.36363
282240 68.41364
282243 68.37273
282246 68.38182
282248 68.38182
282251 68.36818
282254 68.36818
282256 68.14546
282259 67.57273
282262 68.35910
282265 68.26364
282267 68.25909
282270 68.25455
282273 68.49546
282275 68.31363
282278 68.33637
282281 68.29546
282285 68.27727
282287 68.30000
282290 68.39091
282293 68.31819
282295 68.59545
282298 69.16364
282301 69.11818
282303 69.09545
282306 69.11364
282309 69.14091
282312 68.86818
282314 68.34091
282317 68.44091
282320 68.61818
282322 68.64092
282326 71.82727
282329 96.61363
282332 68.31819
282334 68.30000
282337 68.27727
282340 68.37727
282342 68.22273
282345 68.23637
282348 68.25455
282350 68.41364
282353 68.37273
282356 68.41819
282359 68.41819
282361 67.85455
282364 68.84091
282368 69.01818
282370 68.27727
282373 68.43637
282376 68.39091
282379 68.36818
282381 68.42727
282384 68.35910
282387 68.39546
282389 68.47273
282392 68.30000
282395 68.29546
282398 68.36818
282400 68.43637
282403 68.38637
282406 68.40000
282408 68.39091
282412 68.39091
282415 68.30000
282417 68.49546
282420 68.40909
282423 68.41364
282426 68.42272
282428 68.41819
282431 68.39546
282434 68.36818
282436 68.44546
282439 68.43637
282442 68.42272
282444 68.42727
282447 69.70454
282450 69.28636
282454 69.78182
282456 69.95455
282459 69.98637
282462 69.95000
282464 69.35454
282467 68.74546
282470 68.96818
282473 69.25910
282475 68.89546
282478 71.32727
282481 85.52273
282483 68.80000
282486 68.85455
282489 69.12728
282491 70.16364
282494 69.59091
282498 68.90910
282501 68.90000
282503 68.97273
282506 69.04545
