19552 -0.01818
19555 -0.00909
19557 0.00000
19560 -0.00909
19563 -0.01364
19565 -0.00455
19568 -0.00909
19570 -0.01364
19573 -0.00455
19576 0.01818
19578 -0.00455
19581 0.21818
19584 0.71364
19587 28.82727
19590 22.65909
19592 22.58637
19595 22.42273
19598 22.34545
19600 22.29545
19603 22.27727
19605 22.26364
19608 22.25909
19611 22.25455
19613 22.25455
19616 22.25455
19619 22.25455
19621 22.25000
19624 22.24545
19628 22.25000
19630 23.15000
19633 24.06364
19636 32.29090
19638 32.25909
19641 32.59545
19644 33.60000
19646 33.60909
19649 33.57273
19652 33.60454
19654 33.60909
19657 32.75000
19659 32.30000
19662 32.84091
19665 32.65000
19667 32.27273
19671 32.29090
19674 32.30909
19676 32.29090
19679 32.29545
19682 33.07273
19684 33.08636
19687 33.07273
19690 33.06818
19692 33.06364
19695 33.03636
19697 32.80909
19700 1.35455
19703 1.31818
19705 1.28636
19708 33.00909
19712 30.02727
19714 48.71363
19717 145.45454
19720 145.45454
19722 139.48181
19725 62.05909
19728 62.35909
19730 77.02273
19733 104.07273
19736 104.07727
19738 71.89546
19741 72.36363
19744 15.38636
19746 15.37727
19749 15.37727
19752 32.96818
19755 62.56363
19758 82.00455
19761 86.05909
19763 68.95000
19766 69.30454
19768 68.95455
19771 68.86363
19774 68.83636
19776 68.83181
19779 68.83636
19782 68.84091
19784 68.72273
19787 68.85455
19790 68.86818
19792 68.96818
19795 69.14546
19799 69.41819
19801 68.75000
19804 69.12728
19807 69.22727
19809 69.12728
19812 69.12273
19815 69.15454
19817 69.36364
19820 69.12728
19823 69.12728
19825 69.12273
19828 69.18182
19831 69.12273
19833 69.08182
19836 68.71363
19838 69.31364
19842 69.33636
19845 69.42728
19847 69.30000
19850 69.18182
19853 68.80000
19855 68.84546
19858 68.96818
19861 68.84091
19863 68.83636
19866 68.90000
19869 68.84546
19871 68.85000
19874 68.84546
19876 69.00455
19879 68.84091
19883 69.10455
19885 68.78182
19888 68.82727
19891 69.12273
19893 69.14091
19896 69.13636
19899 69.16819
19901 69.05455
19904 68.83636
19907 69.07273
19909 91.13636
19912 68.81818
19915 68.84091
19917 68.98181
19920 69.08636
19923 69.15000
19926 69.18182
19929 68.90455
19932 68.85000
19934 68.83181
19937 68.86818
19939 68.88182
19942 69.07273
19945 68.86363
19947 68.88182
19950 69.00000
19953 70.07728
19955 68.87728
19958 68.95000
19961 68.88636
19963 68.89091
19966 68.85000
19970 68.87273
19972 69.15000
19975 69.12728
19977 69.18182
19980 69.10910
19983 69.20000
19985 69.21364
19988 68.86818
19991 69.22727
19993 69.10910
19996 68.85455
19999 69.04091
20001 69.22274
20004 69.15454
20007 69.03182
20009 69.20909
20013 69.10000
20016 69.05909
20018 69.15454
20021 69.21364
20023 69.20909
20026 69.21364
20029 70.60000
20031 69.14546
20034 69.14546
20037 69.16364
20039 69.34091
20042 69.18182
20045 69.10455
20047 69.17727
20050 69.21364
20054 68.25909
20056 69.44091
20059 68.31363
20062 80.05908
20064 68.04091
20067 68.41819
20070 68.58181
20072 68.38182
20075 68.37273
20077 68.47727
20080 68.77727
20083 68.63636
20085 68.66364
20088 68.34545
20091 68.33637
20093 68.35910
20097 68.30909
20100 68.28182
20102 68.30455
20105 68.28637
20108 68.42727
20110 68.65000
20113 68.69546
20116 68.76364
20118 68.62727
20121 68.62273
20124 68.33182
20126 68.34091
20129 68.37273
20132 68.44091
20134 68.38637
20137 68.38637
20140 68.49546
20143 67.54545
20146 68.43637
20148 68.33637
20151 68.50000
20154 68.31363
20156 69.45000
20159 68.35000
20162 69.12728
20164 69.32727
20167 69.33182
20170 68.52727
20172 68.43181
20175 68.35455
20178 68.68637
20180 70.02272
20184 68.57727
20187 68.27727
20189 68.24092
20192 68.30455
20194 68.54546
20197 68.59091
20200 68.59091
20202 68.63182
20205 68.60000
20208 69.18182
20210 68.72273
20213 85.38637
20216 68.62273
20218 68.42727
20221 69.02728
20225 68.54546
20227 68.50909
20230 68.51818
20233 68.56364
20235 68.20909
20238 68.28182
20241 68.56364
20243 68.61363
20246 68.58637
20248 68.23182
20251 68.20000
20254 68.58637
20256 68.43181
20259 69.03636
20262 68.55000
20264 68.48181
20268 68.48181
20271 68.73637
20273 68.57727
20276 68.20000
20279 68.50455
20281 68.49546
20284 68.46819
20287 68.53637
20289 68.63636
20292 68.55000
20295 68.52727
20297 67.78182
20300 68.21818
20302 68.28637
20305 68.55909
20308 68.67273
20311 68.26818
20314 68.45455
20317 68.60910
20319 68.11818
20322 68.25455
20325 67.45455
20327 67.94545
20330 68.60455
20333 69.90909
20335 69.71819
20338 69.79546
20341 69.74546
20343 69.75909
20346 69.74091
20349 69.74091
20352 70.12728
20355 68.82273
20357 68.83181
20360 68.79546
20363 69.17727
20365 99.29091
20368 68.87728
20371 68.87273
20373 69.84545
20376 69.32727
20379 68.73637
20381 68.75455
20384 68.85455
20387 68.79091
20389 68.71818
20392 68.95455
20396 69.12728
20398 69.07727
20401 68.28182
20404 68.78636
20406 68.87728
20409 68.87728
20412 68.82273
20414 69.12273
20417 68.72273
20420 68.74092
20422 67.45000
20425 68.81818
20427 68.82273
20430 68.83181
20433 68.80909
20435 68.90000
20439 68.80455
20442 68.83181
20444 68.11363
20447 68.68637
20450 68.72273
20452 68.76818
20455 68.79546
20458 68.72727
20460 68.94545
20463 69.28636
20466 68.58637
20468 68.44546
20471 68.86363
20474 69.15910
20476 69.28182
20480 68.72273
20482 68.88636
20485 69.73636
20488 69.16819
20490 68.43181
20493 68.24546
20496 68.63636
20498 68.63182
20501 68.61363
20504 68.61363
20506 68.54091
20509 68.25455
20512 68.33637
20514 74.96819
20517 92.68636
20520 68.24546
20523 68.28637
20526 67.74546
20529 68.19545
20531 68.25000
20534 67.43637
20536 67.85000
20539 68.25909
20542 68.69091
20544 68.63182
20547 68.68182
20550 68.55455
20552 68.57273
20555 68.48637
20558 67.49091
20560 68.52727
20563 68.65455
20567 68.59091
20569 68.54091
20572 68.55000
20575 68.54091
20577 68.21818
20580 67.98182
20583 68.26818
20585 68.35910
20588 68.25909
20590 68.27727
20593 68.23182
20596 68.26364
20598 68.20455
20601 67.52273
20604 68.31819
20606 68.61363
20610 68.53182
20613 68.30455
20615 67.92727
20618 67.78636
20621 68.29091
20623 68.66364
20626 68.74092
20629 68.67727
20631 68.78636
20634 68.66364
20637 70.05908
20639 69.25000
20642 69.23182
20644 69.21364
20647 69.19545
20651 68.95000
20653 68.21818
20656 68.39091
20659 68.27727
20661 68.27727
20664 68.61818
20667 87.39091
20669 81.04090
20672 68.64546
20675 68.70455
20677 68.71818
20680 68.75455
20683 68.61818
20685 68.90000
20688 69.07727
20690 68.67727
20694 68.66818
20697 68.68182
20699 67.98182
20702 69.08182
20705 69.02728
20707 69.41364
20710 69.70000
20713 68.92727
20715 68.26364
20718 70.02728
20721 68.95000
20723 68.42727
20726 68.65000
20729 67.85909
20731 68.61818
20734 69.07727
20737 68.68182
20740 69.02273
20743 68.71363
20745 68.99546
20748 69.05909
20751 68.84546
20753 69.76364
20756 68.70455
20759 68.94545
20761 68.74546
20764 68.67273
20767 69.04091
20769 68.71818
20772 68.04545
20775 68.66818
20777 68.75910
20781 68.70909
20784 69.09091
20786 69.59091
20789 70.24091
20791 69.22274
20794 68.72273
20797 68.30909
20799 68.23182
20802 68.35000
20805 68.58181
20807 68.63636
20810 68.50000
20813 68.56818
20815 68.92727
20818 80.80909
20822 87.74091
20824 68.37727
20827 68.44546
20829 68.74546
20832 68.11363
20835 69.24546
20837 69.23636
20840 68.74092
20843 68.48181
20845 68.41819
20848 68.22273
20851 68.31363
20853 68.54546
20856 67.32273
20859 68.30455
20861 68.43637
20865 68.54091
20868 68.51364
20870 68.13182
20873 68.49546
20876 68.38637
20878 68.19545
20881 68.26364
20884 68.26364
20886 68.47727
20889 68.34545
20892 69.03636
20894 68.42272
20897 68.37727
20899 68.37727
20902 68.12728
20905 68.29091
20908 67.07273
20911 68.12728
20914 68.18637
20916 67.50909
20919 68.33637
20922 68.38182
20924 67.71819
20927 68.20909
20930 68.26818
20932 68.29546
20935 68.18182
20938 68.24092
20940 69.20909
20943 69.18182
20946 69.20455
20948 69.18182
20952 69.18182
20954 69.28182
20957 68.35455
20960 68.72727
20962 69.25000
20965 69.30000
20968 69.05455
20970 89.48636
20973 78.24092
20976 68.02728
20978 68.03182
20981 68.10909
20984 68.27727
20986 68.05455
20989 68.06363
20992 66.85909
20995 68.09091
20998 68.12728
21000 68.13637
21003 68.23182
21006 68.18182
21008 68.79546
21011 68.27273
21014 68.08637
21016 68.20455
21019 68.10000
21022 67.40454
21024 68.06819
21027 68.10909
21030 68.07273
21032 68.09545
21036 67.48182
21038 68.38637
21041 68.45455
21044 68.40000
21046 68.10000
21049 68.06363
21052 68.06363
21054 68.12728
21057 67.80001
21060 67.75000
21062 68.10455
21065 68.29546
21068 68.41364
21070 68.08182
21073 68.06363
21076 69.12273
21079 69.11364
21082 69.26818
21084 69.30000
21087 69.11818
21090 68.66818
21092 68.67273
21095 68.27273
21098 68.30000
21100 68.28637
21103 68.62273
21106 68.63636
21108 68.67727
21111 68.72273
21114 68.67727
21116 68.97727
21120 68.68637
21123 70.15000
21125 77.06364
21128 68.40000
21131 68.26818
21133 68.50455
21136 69.18636
21138 68.06819
21141 67.31364
21144 68.41364
21146 68.50909
21149 68.20455
21152 68.52273
21154 67.94545
21157 67.81819
21160 68.45455
21163 68.52727
21166 68.49546
21169 68.43637
21171 68.50000
21174 68.52273
21177 68.47727
21179 68.60000
21182 68.55909
21184 68.28637
21187 68.67727
21190 68.50909
21192 67.92273
21195 67.75000
21198 68.45455
21200 68.26818
21203 68.28182
21207 68.19545
21209 68.78182
21212 68.81364
21215 69.30000
21217 68.26818
21220 68.50909
21223 68.52727
21225 68.82273
21228 68.54546
21231 68.57273
21233 68.33637
21236 68.39546
21238 67.85000
21241 68.42272
21244 70.05455
21246 69.69546
21250 69.70454
21253 69.75000
21255 69.93182
21258 69.93637
21261 69.95455
21263 69.99091
21266 69.97728
21269 69.96818
21271 69.80455
21274 71.46364
21277 97.79545
21279 68.55909
21282 68.60910
21284 68.87728
21287 68.67273
21291 68.30909
21293 68.28182
21296 68.69546
21299 67.36819
21301 69.51818
21304 68.47727
21307 68.40455
21309 68.30455
21312 68.63636
21315 68.43637
21317 69.36364
21320 69.50909
21323 66.97273
21325 68.33182
21328 68.43637
21331 68.69546
21334 68.73637
21337 68.69546
21340 68.78636
21342 68.97727
21345 68.95455
21347 68.62727
21350 68.78636
21353 68.65455
21355 68.71363
21358 68.62727
21361 68.60455
21363 68.61818
21366 68.88636
21369 68.59091
21371 68.64546
21374 67.43637
21378 68.60000
21380 68.61363
21383 68.72727
21386 68.63636
21388 68.65455
21391 68.93182
21394 68.55909
21396 70.17728
21399 69.19545
21402 69.19545
21404 70.08182
21407 70.11363
21409 69.48636
21412 68.82273
21415 68.95909
21417 68.81818
21421 68.82727
21424 69.20000
21426 70.50455
21429 68.89546
21432 68.49546
21434 67.02273
21437 68.37273
21440 68.70000
21442 69.05909
21445 68.39091
21448 68.78636
21450 69.16819
21453 68.55455
21455 68.24092
21458 68.55000
21462 68.55000
21464 67.85455
21467 68.52273
21470 68.36818
21472 67.41365
21475 68.55909
21478 68.75910
21480 68.84546
21483 68.55000
21486 68.61363
21488 68.57273
21491 68.73181
21494 68.48637
21496 68.62273
21499 68.49546
