13 118.79090 1
15 145.45454 1
17 145.45454 1
19 136.19543 1
21 116.25455 1
23 145.45454 1
26 74.33183 1
28 73.74546 1
30 77.46364 1
32 77.40454 1
34 73.50000 1
36 73.56819 1
38 77.47273 1
40 78.45909 1
44 78.48181 1
46 74.01818 1
48 77.56819 1
50 77.54091 1
52 77.44545 1
54 77.43637 1
56 77.53636 1
58 75.50909 1
60 77.44545 1
63 74.55001 0
65 73.90909 0
67 73.68637 0
69 77.08636 0
71 74.50455 0
73 75.18182 0
75 73.90909 0
77 77.05909 0
80 74.27727 0
82 73.85909 0
84 77.33637 0
87 74.20455 0
89 73.75909 0
91 77.67273 0
93 77.69545 0
95 73.82727 0
97 77.66364 0
100 77.85000 0
102 73.79546 0
104 74.78182 0
106 77.72273 0
108 77.83637 0
110 73.86363 0
113 73.84546 0
115 74.41819 0
117 73.79546 0
119 73.80000 0
121 77.75000 0
123 77.75909 0
126 77.71819 0
129 77.72273 0
131 77.74091 0
133 74.80455 0
135 75.08181 0
137 73.79546 0
140 77.55000 0
142 73.77273 0
144 77.68637 0
146 73.91364 0
148 73.78182 0
150 77.82727 0
153 73.83637 0
155 77.78636 0
157 73.86363 0
159 74.94091 0
161 81.48637 1
163 78.11363 1
166 82.34091 1
168 82.31363 1
171 78.11363 1
173 82.05909 1
175 82.09545 1
178 79.42272 1
180 78.20455 1
182 78.14091 1
184 78.16363 1
186 79.17273 1
188 82.18637 1
191 78.20909 1
193 78.16363 1
195 78.33182 1
197 82.08636 1
199 84.29545 1
201 145.45454 1
204 145.45454 1
206 145.45454 1
208 145.45454 1
210 145.45454 1
214 145.45454 1
216 133.19091 1
218 145.45454 1
220 143.99545 1
222 145.45454 1
225 145.45454 1
227 145.45454 1
229 97.17272 1
231 74.56819 1
233 75.87274 1
236 77.53636 1
238 73.57727 1
240 74.70455 1
242 77.50454 1
244 77.55000 1
247 77.61819 1
249 73.46819 1
251 77.42727 1
253 77.74546 1
256 77.71363 1
258 73.59091 1
261 76.83182 0
263 74.70001 0
265 73.80000 0
267 73.85455 0
269 75.62728 0
271 77.88637 0
274 77.82727 0
276 73.63636 0
278 73.97727 0
280 76.45000 0
282 76.91364 0
284 77.81363 0
287 76.95001 0
289 73.55455 0
291 77.72273 0
293 77.80909 0
295 73.79546 0
297 77.79091 0
301 73.70909 0
303 75.37273 0
305 73.82273 0
307 73.82273 0
309 77.70000 0
311 73.85455 0
314 73.79546 0
316 76.47273 0
318 77.91363 0
320 73.85455 0
322 77.75454 0
324 73.92727 0
327 77.72273 0
329 77.76819 0
331 77.72727 0
333 77.70909 0
335 77.85455 0
337 77.85455 0
340 74.66364 0
343 73.76818 0
345 77.71819 0
347 74.82727 0
349 74.15909 0
351 76.26818 0
354 75.09545 0
356 74.77727 0
358 74.40909 0
360 77.00455 1
362 80.96363 1
364 79.65000 1
367 79.19091 1
369 80.70455 1
371 82.14091 1
373 82.45000 1
375 78.03637 1
377 78.13637 1
380 82.90910 1
382 83.07273 1
385 83.03182 1
387 78.18637 1
389 78.15455 1
391 82.16818 1
394 81.10455 1
396 82.00455 1
398 81.67273 1
400 145.45454 1
402 135.46818 1
405 74.31819 1
407 145.45454 1
409 145.45454 1
411 145.45454 1
413 73.42728 1
416 145.45454 1
418 145.45454 1
420 145.45454 1
422 133.56362 1
425 145.45454 1
428 145.45454 1
430 145.45454 1
432 145.45454 1
434 73.37273 1
437 145.45454 1
439 77.40000 1
441 74.53637 1
443 73.36364 1
445 74.87273 1
448 77.55908 1
450 74.50455 1
452 77.44545 1
454 77.54091 1
456 77.40000 1
458 80.71818 0
461 77.67273 0
463 77.71819 0
465 74.12728 0
467 77.77273 0
470 77.75909 0
472 77.80001 0
475 77.48182 0
477 73.61364 0
479 119.99092 0
481 77.95001 0
483 78.10909 0
485 77.70455 0
488 77.70455 0
490 73.78636 0
492 74.07273 0
494 75.88636 0
496 73.74091 0
498 74.09545 0
501 75.86363 0
503 77.74546 0
505 77.15455 0
507 73.83637 0
509 77.28636 0
512 77.69091 0
515 77.69091 0
517 74.67727 0
519 77.72273 0
521 77.71819 0
523 74.53637 0
526 73.80000 0
528 74.75909 0
530 73.86818 0
532 73.89091 0
534 77.95455 0
536 77.86363 0
538 77.63182 0
541 77.70909 0
543 77.20909 0
545 77.87273 0
547 77.77728 0
549 77.72273 0
552 77.76363 0
555 77.73182 0
557 78.33182 0
559 78.65909 1
561 82.58637 1
563 78.15000 1
566 78.22273 1
568 82.31363 1
570 82.32727 1
572 80.80909 1
574 78.50455 1
576 82.05909 1
579 77.87728 1
581 80.61818 1
583 82.09545 1
585 116.39091 1
587 78.08637 1
589 81.95909 1
592 78.16363 1
594 79.02273 1
596 80.88636 1
599 73.50000 1
601 145.45454 1
603 140.39544 1
606 76.26818 1
608 130.19090 1
610 145.45454 1
612 145.45454 1
615 145.45454 1
617 145.45454 1
619 145.45454 1
621 145.45454 1
623 145.45454 1
626 74.92727 1
628 74.89546 1
630 74.00909 1
632 73.54546 1
634 77.42273 1
637 76.15909 1
640 73.55000 1
642 73.40909 1
644 73.51818 1
646 77.41819 1
648 77.45909 1
651 73.39091 1
653 77.46819 1
655 77.42727 1
657 78.96818 0
659 73.85000 0
661 73.82273 0
664 73.84091 0
666 77.12727 0
668 77.72273 0
670 77.49091 0
672 77.80001 0
674 73.85455 0
677 73.98637 0
679 73.79091 0
681 73.71819 0
684 78.74546 0
686 77.70000 0
688 74.20455 0
691 78.20909 0
693 73.55908 0
695 74.22273 0
697 73.90454 0
699 76.55455 0
701 73.98637 0
704 75.77728 0
706 73.89091 0
708 77.83637 0
710 77.83182 0
712 77.85000 0
714 77.73637 0
717 74.59091 0
719 77.84091 0
721 78.12273 0
723 78.14091 0
726 76.13182 0
728 77.71819 0
731 77.78182 0
733 78.30455 0
735 73.84546 0
737 73.75000 0
739 74.78182 0
741 78.18637 0
744 77.78182 0
746 78.90455 0
748 77.82273 0
750 77.82727 0
752 74.53637 0
754 78.36818 0
757 74.18637 1
759 78.27273 1
761 82.13182 1
763 82.13182 1
765 82.14091 1
769 80.89090 1
771 82.12273 1
773 82.06363 1
775 79.63636 1
777 82.25000 1
779 79.18636 1
782 78.16363 1
784 77.96363 1
786 117.59091 1
788 118.95909 1
790 80.77272 1
792 82.03182 1
795 83.91364 1
797 145.45454 1
799 145.45454 1
801 104.25455 1
804 145.45454 1
806 77.98182 1
808 73.33182 1
811 145.45454 1
813 145.45454 1
816 83.98182 1
818 73.43637 1
820 143.39544 1
822 106.30000 1
824 74.82273 1
826 73.99546 1
829 77.41819 1
831 77.45455 1
833 77.44091 1
835 77.49091 1
837 73.75454 1
839 77.39091 1
842 77.43182 1
844 77.58182 1
846 77.58637 1
848 76.51364 1
850 73.51364 1
852 73.50909 1
856 77.43637 0
858 73.79546 0
860 73.96364 0
862 73.82727 0
864 73.98182 0
866 78.80909 0
869 78.75455 0
