16352 78.91818 0
16354 75.59545 0
16356 76.74091 0
16359 75.57273 0
16361 77.96818 0
16363 74.04091 0
16365 76.61364 0
16368 73.79546 0
16370 78.05909 0
16372 78.06819 0
16375 78.03182 0
16377 77.67727 0
16379 77.76819 0
16382 77.70455 0
16385 73.78636 0
16387 77.70000 0
16389 77.85000 0
16392 78.13182 0
16394 77.42727 0
16396 77.62728 0
16399 73.80000 0
16401 77.59545 0
16403 73.85909 0
16405 77.69545 0
16408 78.08182 0
16410 73.85000 0
16412 76.00000 0
16415 77.29090 0
16417 75.73636 0
16419 77.81363 0
16421 73.85455 0
16424 77.62273 0
16427 77.61819 0
16429 77.65909 0
16432 77.70909 0
16434 77.73182 0
16436 75.44545 0
16438 81.19091 0
16441 77.58182 0
16443 75.10455 0
16445 74.77727 0
16448 74.20001 0
16450 74.39546 0
16452 103.40000 1
16455 82.72272 1
16457 80.30455 1
16459 78.30000 1
16461 81.77728 1
16464 77.94545 1
16466 79.70909 1
16468 79.03636 1
16472 78.36363 1
16474 78.15909 1
16476 77.77728 1
16478 79.72727 1
16481 80.95909 1
16483 81.85455 1
16485 78.03182 1
16488 80.34546 1
16490 78.40455 1
16492 145.45454 1
16495 134.39091 1
16497 74.63182 1
16499 94.95000 1
16501 78.47273 1
16504 92.23636 1
16506 78.82727 1
16508 80.24546 1
16512 78.60910 1
16514 79.14546 1
16516 78.20000 1
16518 82.15000 1
16521 77.75454 1
16523 93.17272 1
16525 80.90000 1
16528 79.59545 1
16530 79.24546 1
16532 78.43181 1
16534 82.11363 1
16537 128.99090 1
16539 145.45454 1
16541 80.98182 1
16544 145.45454 1
16546 113.58636 1
16548 145.45454 1
16551 75.18637 1
16553 75.86363 1
16556 81.08182 1
16559 81.58637 1
16561 81.83637 1
16563 81.75455 1
16565 81.80455 1
16568 81.78636 1
16570 81.82727 1
16572 81.65454 1
16575 77.89546 1
16577 81.75000 1
16579 81.60455 1
16582 81.06819 1
16584 77.88182 1
16586 77.69545 1
16588 80.62727 1
16591 78.71363 1
16593 87.25000 1
16595 84.92273 1
16599 89.98182 1
16601 78.12728 1
16603 77.79091 1
16605 78.49092 1
16608 80.48181 1
16610 77.95909 1
16612 77.89546 1
16615 82.35454 1
16617 81.87728 1
16619 82.16818 1
16621 81.68182 1
16624 81.58182 1
16626 79.34545 1
16628 78.33182 1
16631 82.01818 1
16633 81.98637 1
16635 88.18182 1
16638 123.59091 1
16641 136.08634 1
16643 83.05001 1
16645 73.80908 1
16648 80.44546 1
16650 81.13182 1
16652 81.58637 1
16655 81.75000 1
16657 81.68637 1
16659 79.87273 1
16661 81.53182 1
16664 81.58637 1
16666 79.65909 1
16668 80.55001 1
16671 77.77728 1
16673 145.45454 1
16675 80.01364 1
16678 80.41819 1
16680 95.08181 1
16683 81.00000 1
16685 79.10455 1
16688 81.81363 1
16690 81.84091 1
16692 81.84545 1
16695 81.84999 1
16697 80.84545 1
16699 81.75455 1
16701 81.75909 1
16704 81.97727 1
16706 80.74091 1
16708 78.61363 1
16711 81.83182 1
16713 81.85455 1
16715 80.74546 1
16718 81.86363 1
16720 81.23181 1
16722 81.71363 1
16724 78.24092 1
16728 107.83182 0
16730 77.70455 0
16732 92.71818 0
16735 75.71363 0
16737 75.00910 0
16739 73.84091 0
16741 76.72273 0
16744 73.52273 0
16746 76.95455 0
16748 74.19091 0
16751 73.90909 0
16753 77.85000 0
16755 73.80908 0
16757 75.95454 0
16760 76.70001 0
16762 77.77728 0
16764 76.14546 0
16768 76.20455 0
16770 75.40454 0
16772 76.88182 0
16775 76.20909 0
16777 74.52727 0
16779 74.24091 0
16781 76.70455 0
16784 74.13182 0
16786 77.66364 0
16788 76.53182 0
16791 75.19091 0
16793 73.92727 0
16795 76.24092 0
16797 75.30000 0
16800 75.43636 0
16802 78.10909 0
16804 76.00909 0
16807 74.77273 0
16809 76.08637 0
16812 77.77273 0
16814 75.01818 0
16817 77.69091 0
16819 78.11363 0
16821 74.37727 0
16824 77.68183 0
16826 77.65909 0
16828 105.07727 1
16831 77.43182 1
16833 84.16364 1
16835 77.73637 1
16837 77.74546 1
16840 78.30909 1
16842 77.84545 1
16844 78.95000 1
16847 77.62728 1
16849 78.16363 1
16851 79.01364 1
16855 81.54091 1
16857 78.48181 1
16859 78.55909 1
16861 78.24092 1
16864 78.06819 1
16866 78.16819 1
16868 79.86363 1
16871 110.38637 1
16873 74.67727 1
16875 73.55000 1
16877 80.54545 1
16880 78.20455 1
16882 78.23182 1
16884 79.39546 1
16887 77.93182 1
16889 79.23182 1
16891 78.63182 1
16893 78.28637 1
16897 82.70455 1
16899 82.05455 1
16901 82.00000 1
16904 81.73181 1
16906 77.70000 1
16908 81.60455 1
16910 81.68182 1
16913 81.68637 1
16915 115.79091 1
16917 132.28182 1
16920 77.29090 1
16922 77.55000 1
16924 77.49545 1
16927 77.47727 1
16929 77.54091 1
16931 77.72273 1
16933 77.49091 1
16936 77.65909 1
16939 75.60455 1
16941 91.18181 1
16944 81.53182 1
16946 80.50909 1
16948 78.74092 1
16950 104.38637 1
16953 81.68637 1
16955 81.65909 1
16957 79.55455 1
16960 84.81363 1
16962 79.02273 1
16964 81.67727 1
16967 81.70000 1
16969 80.56364 1
16971 78.78182 1
16973 77.75909 1
16976 79.17727 1
16978 84.35455 1
16980 145.45454 1
16984 128.99090 1
16986 77.76363 1
16988 80.54091 1
16991 78.43637 1
16993 81.29091 1
16995 79.05455 1
16997 80.44091 1
17000 107.38636 1
17002 78.12728 1
17004 78.70455 1
17007 79.36818 1
17009 79.96363 1
17011 79.85910 1
17014 78.70909 1
17016 81.00909 1
17018 133.19091 1
17020 140.39544 1
17024 78.60000 1
17026 94.06364 1
17028 79.01818 1
17031 80.12728 1
17033 81.59091 1
17035 79.48636 1
17038 117.60000 1
17040 78.05909 1
17042 80.65000 1
17044 80.99091 1
17047 79.72727 1
17049 75.22273 0
17051 73.70455 0
17054 75.15000 0
17056 83.38182 0
17058 77.20000 0
17060 73.95000 0
17063 77.68183 0
17065 75.23637 0
17068 77.79091 0
17071 78.01818 0
17073 76.32273 0
17075 77.70000 0
17077 77.77273 0
17080 77.75454 0
17082 78.23637 0
17084 78.74092 0
17087 74.85910 0
17089 77.82727 0
17091 74.91819 0
17093 75.01818 0
17096 74.54091 0
17098 74.01818 0
17100 76.00000 0
17103 74.96363 0
17105 75.22727 0
17107 77.65000 0
17111 77.78636 0
17113 76.30909 0
17115 73.79546 0
17117 75.60455 0
17120 77.73637 0
17122 77.73637 0
17124 77.68637 0
17127 77.69545 0
17129 77.79091 0
17131 77.80909 0
17133 77.84091 0
17136 77.80909 0
17138 77.62728 0
17140 74.20455 0
17143 73.84546 0
17145 76.59546 0
17147 74.63636 0
17149 75.84091 1
17153 77.58182 1
17155 75.61364 1
17157 77.58182 1
17160 73.36364 1
17162 73.53636 1
17164 91.90000 1
17167 78.85000 1
17169 78.01364 1
17171 78.81818 1
17173 78.74092 1
17176 79.15000 1
17178 81.71363 1
17180 81.40000 1
17182 81.51364 1
17185 79.35000 1
17187 81.59091 1
17189 81.60909 1
17192 81.70000 1
17195 81.70909 1
17197 81.71818 1
17199 78.77727 1
17202 104.98636 1
17204 115.18637 1
17206 145.45454 1
17209 77.39091 1
17211 73.62727 1
17213 78.24546 1
17216 78.02728 1
17218 78.05001 1
17220 77.60455 1
17223 74.28637 1
17225 74.79546 1
17227 73.69091 1
17229 77.50454 1
17232 77.28182 1
17234 77.55000 1
17236 77.59091 1
17240 76.50454 1
17242 78.39546 1
17244 78.07727 1
17246 75.06819 1
17249 81.94091 1
17251 80.24091 1
17253 78.38637 1
17256 77.74091 1
17258 77.65000 1
17260 79.14091 1
17262 78.28637 1
17265 77.62728 1
17267 81.65454 1
17269 81.06819 1
17272 81.72727 1
17274 81.72727 1
17276 79.95909 1
17280 80.71364 1
17282 77.99546 1
17284 84.44091 1
17286 145.45454 1
17289 119.39091 1
