13 79.83637 1
15 92.67272 1
17 81.55908 1
19 77.89546 1
21 80.63182 1
23 82.05909 1
25 80.30001 1
27 81.63182 1
29 127.35454 1
32 138.51364 1
34 119.76364 1
36 145.45454 1
38 77.83182 1
40 78.02273 1
43 79.12273 1
46 78.35000 1
48 78.76364 1
50 77.76819 1
52 138.59545 1
54 77.36364 1
56 118.19091 1
58 111.35910 1
61 145.45454 1
63 83.85000 1
65 79.99546 1
67 81.96363 1
69 75.00000 1
71 139.79545 1
73 128.32727 1
75 90.58182 1
78 77.83637 1
80 77.98182 1
82 77.91819 1
84 77.96363 1
87 78.50455 1
89 78.95455 1
91 81.56364 1
93 83.45000 1
96 109.77728 1
98 81.61819 1
100 82.23636 1
102 81.78182 1
104 81.77728 1
106 81.80455 1
108 82.25909 1
111 77.94091 1
113 81.77728 1
115 81.85455 1
117 81.87728 1
119 81.86817 1
122 78.01818 1
124 81.82273 1
126 81.78636 1
129 81.77728 1
131 81.78182 1
133 96.01818 1
136 81.76363 1
138 77.83182 1
140 81.88637 1
142 79.06364 1
144 116.24545 0
146 77.62273 0
149 87.58182 0
151 75.76818 0
153 77.65909 0
155 73.74546 0
157 78.53182 0
159 74.10909 0
162 75.41364 0
164 74.28182 0
166 75.07727 0
168 77.71819 0
171 76.62272 0
174 74.98181 0
176 75.23637 0
178 74.64546 0
180 74.44545 0
182 75.44545 0
184 76.86818 0
187 75.34091 0
189 75.69091 0
191 77.08182 0
193 74.20909 0
195 74.06818 0
197 74.75909 0
200 74.30909 0
202 77.63636 0
204 75.86817 0
206 74.87273 0
208 74.91364 0
210 75.76364 0
214 77.06819 0
216 73.99091 0
218 73.84091 0
220 77.43637 0
222 75.87728 0
224 73.76364 0
227 75.87274 0
229 74.53182 0
231 75.00455 0
233 74.23637 0
235 77.06364 0
237 74.23637 0
240 74.40000 0
242 73.96818 0
244 83.87273 1
246 78.39091 1
248 84.58181 1
250 78.48181 1
253 78.37273 1
256 79.60910 1
258 77.65000 1
260 81.00000 1
262 77.76819 1
264 81.68182 1
267 79.62728 1
269 77.90909 1
271 77.81363 1
273 78.23637 1
275 77.87273 1
277 77.94545 1
280 78.90910 1
282 77.74091 1
284 79.17727 1
286 82.99546 1
288 112.18637 1
290 139.61817 1
293 120.97274 1
295 95.06818 1
297 80.85455 1
300 78.10909 1
302 81.53636 1
305 79.44545 1
307 77.87728 1
309 79.40454 1
311 78.77273 1
313 79.27273 1
315 145.45454 1
318 105.29545 1
320 77.67727 1
322 79.60910 1
324 77.74091 1
326 78.21363 1
329 78.04091 1
331 80.47727 1
333 83.12728 1
335 80.53636 1
